product_id,category_id,seller_id,price,weight_grams,length_cm,photos_qty
prd_0000493,cat_019,sel_002287,125.74,626,29,4
prd_0000494,cat_003,sel_001907,161.28,1436,23,5
prd_0000495,cat_022,sel_001241,203.66,3908,58,5
prd_0000496,cat_019,sel_000639,38.24,1456,97,5
prd_0000497,cat_003,sel_001347,101.81,2851,44,2
prd_0000498,cat_034,sel_001022,34.69,409,102,2
prd_0000499,cat_009,sel_002208,65.79,824,36,5
prd_0000500,cat_020,sel_001449,57.8,7252,96,5
prd_0000501,cat_024,sel_001007,97.91,645,26,3
prd_0000502,cat_040,sel_001280,19.34,346,86,2
prd_0000503,cat_018,sel_002323,40.91,372,92,4
prd_0000504,cat_039,sel_001558,9.38,781,21,4
prd_0000505,cat_012,sel_000598,46.81,773,99,2
prd_0000506,cat_035,sel_001282,24.42,520,78,7
prd_0000507,cat_009,sel_001197,20.63,1158,64,6
prd_0000508,cat_028,sel_000773,54.38,63301,110,5
prd_0000509,cat_003,sel_001835,84.47,3146,100,2
prd_0000510,cat_041,sel_000678,22.5,1261,49,6
prd_0000511,cat_040,sel_001265,14.2,595,110,5
prd_0000512,cat_016,sel_001127,86.54,307,107,5
prd_0000513,cat_019,sel_001200,52.33,510,26,6
prd_0000514,cat_023,sel_001448,29.89,566,79,4
prd_0000515,cat_010,sel_001714,42.08,437,101,5
prd_0000516,cat_025,sel_000370,56.08,495,24,1
prd_0000517,cat_027,sel_000734,11.16,1964,13,5
prd_0000518,cat_019,sel_001954,62.61,857,93,7
prd_0000519,cat_005,sel_002259,15.26,1354,22,7
prd_0000520,cat_039,sel_000124,20.19,1974,45,2
prd_0000521,cat_005,sel_000207,15.96,679,55,7
prd_0000522,cat_024,sel_002325,75.07,550,104,3
prd_0000523,cat_004,sel_000384,306.82,14725,83,2
prd_0000524,cat_005,sel_002437,25.81,1185,40,4
prd_0000525,cat_001,sel_002057,49.63,1175,63,4
prd_0000526,cat_013,sel_000325,19.52,3546,62,4
prd_0000527,cat_024,sel_000280,52.68,1095,33,3
prd_0000528,cat_019,sel_002434,37.67,650,60,6
prd_0000529,cat_025,sel_000649,87.83,415,79,1
prd_0000530,cat_025,sel_001377,43.75,555,24,4
prd_0000531,cat_005,sel_000611,51.33,1405,105,3
prd_0000532,cat_002,sel_001542,65.47,860,85,5
prd_0000533,cat_024,sel_002089,63.32,465,97,5
prd_0000534,cat_024,sel_001650,32.94,958,67,7
prd_0000535,cat_021,sel_000131,40.59,2857,42,6
prd_0000536,cat_009,sel_001533,143.8,513,89,7
prd_0000537,cat_033,sel_001660,10.81,413,109,6
prd_0000538,cat_003,sel_000521,313.68,860,28,5
prd_0000539,cat_024,sel_001925,30.32,263,52,1
prd_0000540,cat_005,sel_001574,9.28,432,112,6
prd_0000541,cat_024,sel_000029,80.08,548,108,3
prd_0000542,cat_014,sel_002362,102.25,1126,104,3
prd_0000543,cat_028,sel_001137,54.8,45301,21,7
prd_0000544,cat_002,sel_000605,22.95,661,24,4
prd_0000545,cat_021,sel_000247,49.71,783,112,4
prd_0000546,cat_005,sel_000953,30.91,695,105,3
prd_0000547,cat_025,sel_000767,49.63,263,48,7
prd_0000548,cat_005,sel_000741,12.1,928,43,3
prd_0000549,cat_003,sel_002017,214.51,2354,58,3
prd_0000550,cat_028,sel_001619,69.27,30773,10,6
prd_0000551,cat_002,sel_000346,24.43,902,102,3
prd_0000552,cat_008,sel_001777,26.1,996,106,7
prd_0000553,cat_034,sel_001800,103.17,633,85,4
prd_0000554,cat_033,sel_001323,11.93,558,29,5
prd_0000555,cat_034,sel_002485,86.53,308,71,6
prd_0000556,cat_011,sel_000720,19.71,502,55,7
prd_0000557,cat_019,sel_000160,75.86,364,84,3
prd_0000558,cat_032,sel_000079,64.16,362,16,3
prd_0000559,cat_005,sel_000793,11.28,415,67,4
prd_0000560,cat_029,sel_001279,71.26,3000,98,4
prd_0000561,cat_004,sel_000225,316.54,24476,12,6
prd_0000562,cat_039,sel_001447,13.86,669,115,7
prd_0000563,cat_024,sel_002246,38.44,1072,61,3
prd_0000564,cat_018,sel_002017,249.63,895,14,1
prd_0000565,cat_017,sel_001681,51.56,769,76,3
prd_0000566,cat_007,sel_001662,74.54,892,85,1
prd_0000567,cat_012,sel_001814,26.96,646,24,7
prd_0000568,cat_029,sel_001271,85.77,15363,62,6
prd_0000569,cat_020,sel_001036,110.46,3875,34,3
prd_0000570,cat_019,sel_000765,103.94,593,110,4
prd_0000571,cat_007,sel_000274,85.09,521,35,4
prd_0000572,cat_026,sel_001436,23.43,1644,23,6
prd_0000573,cat_014,sel_001208,44.67,437,69,1
prd_0000574,cat_007,sel_000323,96.45,1142,109,3
prd_0000575,cat_039,sel_000677,19.31,303,34,7
prd_0000576,cat_019,sel_001996,81.1,630,108,3
prd_0000577,cat_019,sel_000651,31.8,547,35,5
prd_0000578,cat_041,sel_001081,86.0,360,111,2
prd_0000579,cat_013,sel_000426,40.71,2869,56,7
prd_0000580,cat_039,sel_000450,11.8,771,54,5
prd_0000581,cat_027,sel_001907,22.08,2958,96,6
prd_0000582,cat_024,sel_000187,35.69,370,63,7
prd_0000583,cat_009,sel_000725,58.07,939,40,6
prd_0000584,cat_002,sel_002441,6.98,593,51,2
prd_0000585,cat_016,sel_001217,71.77,708,37,1
prd_0000586,cat_001,sel_001549,19.53,1036,59,3
prd_0000587,cat_003,sel_001607,224.7,3249,65,4
prd_0000588,cat_023,sel_000512,154.77,191,85,3
prd_0000589,cat_029,sel_000940,112.47,7581,48,1
prd_0000590,cat_006,sel_001034,94.1,259,39,1
prd_0000591,cat_029,sel_000605,54.54,31264,117,4
prd_0000592,cat_040,sel_000606,22.7,646,100,1
prd_0000593,cat_031,sel_001551,58.34,976,98,7
prd_0000594,cat_032,sel_000292,26.54,438,49,2
prd_0000595,cat_027,sel_000337,28.51,2930,53,3
prd_0000596,cat_008,sel_001469,47.94,1039,84,3
prd_0000597,cat_013,sel_001148,27.37,5175,23,3
prd_0000598,cat_040,sel_001558,6.83,1388,116,5
prd_0000599,cat_025,sel_000071,80.5,395,33,3
prd_0000600,cat_032,sel_001766,70.98,538,35,4
prd_0000601,cat_040,sel_002109,18.93,775,96,5
prd_0000602,cat_008,sel_001344,28.05,836,40,6
prd_0000603,cat_011,sel_002089,10.15,739,60,7
prd_0000604,cat_024,sel_001031,36.55,309,114,2
prd_0000605,cat_001,sel_000227,26.07,374,31,5
prd_0000606,cat_022,sel_000963,107.43,5931,21,1
prd_0000607,cat_033,sel_001137,17.45,277,78,6
prd_0000608,cat_023,sel_002149,145.35,385,13,3
prd_0000609,cat_011,sel_000839,10.65,611,80,3
prd_0000610,cat_029,sel_000787,44.98,5427,36,6
prd_0000611,cat_005,sel_002212,38.25,672,46,3
prd_0000612,cat_037,sel_000638,73.51,573,52,3
prd_0000613,cat_004,sel_001608,323.11,10114,25,2
prd_0000614,cat_036,sel_000815,23.68,409,109,5
prd_0000615,cat_018,sel_002364,146.59,1136,72,1
prd_0000616,cat_015,sel_000502,12.13,727,48,7
prd_0000617,cat_019,sel_001802,65.63,678,72,6
prd_0000618,cat_007,sel_001413,89.62,616,45,1
prd_0000619,cat_016,sel_002437,52.24,381,60,6
prd_0000620,cat_034,sel_002479,90.37,452,25,1
prd_0000621,cat_033,sel_002017,27.8,180,116,1
prd_0000622,cat_006,sel_000285,68.47,436,95,5
prd_0000623,cat_025,sel_001201,146.24,440,45,4
prd_0000624,cat_035,sel_002119,16.29,789,70,6
prd_0000625,cat_034,sel_001601,96.89,443,65,5
prd_0000626,cat_015,sel_002193,37.88,888,16,1
prd_0000627,cat_002,sel_002017,16.86,526,79,7
prd_0000628,cat_039,sel_000782,32.96,646,67,3
prd_0000629,cat_014,sel_000511,73.67,590,85,1
prd_0000630,cat_013,sel_000799,11.45,5675,36,3
prd_0000631,cat_031,sel_001736,68.82,1096,102,1
prd_0000632,cat_009,sel_001237,44.67,366,91,2
prd_0000633,cat_034,sel_000122,66.95,1446,34,2
prd_0000634,cat_003,sel_001856,119.38,977,71,7
prd_0000635,cat_031,sel_000124,68.35,547,104,2
prd_0000636,cat_040,sel_001055,30.98,460,13,4
prd_0000637,cat_042,sel_001188,51.16,1275,21,2
prd_0000638,cat_039,sel_001291,17.95,353,100,1
prd_0000639,cat_036,sel_000363,10.2,858,17,7
prd_0000640,cat_010,sel_001878,29.03,198,49,3
prd_0000641,cat_040,sel_002109,12.45,901,105,7
prd_0000642,cat_039,sel_001745,22.77,545,94,2
prd_0000643,cat_019,sel_002362,68.53,497,45,5
prd_0000644,cat_014,sel_000660,42.99,424,73,1
prd_0000645,cat_004,sel_000425,335.92,14508,97,6
prd_0000646,cat_023,sel_000188,70.86,502,53,7
prd_0000647,cat_027,sel_001798,5.43,1660,95,4
prd_0000648,cat_014,sel_000426,106.54,405,102,5
prd_0000649,cat_014,sel_002335,101.99,894,84,5
prd_0000650,cat_022,sel_001541,107.27,4088,85,4
prd_0000651,cat_002,sel_002017,21.97,404,32,6
prd_0000652,cat_040,sel_001109,16.47,614,102,6
prd_0000653,cat_010,sel_001829,19.41,766,56,7
prd_0000654,cat_005,sel_001133,47.26,830,69,2
prd_0000655,cat_001,sel_001377,34.09,710,99,3
prd_0000656,cat_035,sel_001958,30.23,1098,44,1
prd_0000657,cat_036,sel_000615,22.55,614,20,6
prd_0000658,cat_004,sel_002206,520.53,13329,11,3
prd_0000659,cat_006,sel_001789,30.16,928,65,1
prd_0000660,cat_016,sel_001873,73.3,421,71,7
prd_0000661,cat_007,sel_000615,122.0,490,26,1
prd_0000662,cat_030,sel_000254,174.56,1127,76,7
prd_0000663,cat_002,sel_000207,28.24,1486,21,3
prd_0000664,cat_021,sel_001622,34.67,5673,78,5
prd_0000665,cat_013,sel_000393,21.59,3664,58,4
prd_0000666,cat_016,sel_002498,59.2,878,119,4
prd_0000667,cat_015,sel_002396,36.68,851,44,2
prd_0000668,cat_006,sel_000079,133.32,659,96,4
prd_0000669,cat_008,sel_001804,38.03,1101,100,7
prd_0000670,cat_002,sel_000664,24.07,318,113,3
prd_0000671,cat_005,sel_000859,24.49,547,63,4
prd_0000672,cat_041,sel_000615,22.15,211,65,7
prd_0000673,cat_010,sel_002066,37.64,361,91,3
prd_0000674,cat_011,sel_002231,17.42,266,65,7
prd_0000675,cat_005,sel_000112,6.86,239,82,6
prd_0000676,cat_031,sel_000683,70.02,468,60,5
prd_0000677,cat_039,sel_001146,13.01,720,114,5
prd_0000678,cat_032,sel_001339,61.29,430,118,6
prd_0000679,cat_023,sel_000251,51.94,456,38,6
prd_0000680,cat_033,sel_002064,48.92,415,24,2
prd_0000681,cat_014,sel_002325,57.09,643,95,3
prd_0000682,cat_035,sel_001036,47.0,443,31,7
prd_0000683,cat_033,sel_002127,18.06,362,30,3
prd_0000684,cat_001,sel_001693,23.75,956,101,6
prd_0000685,cat_017,sel_001523,107.67,387,104,3
prd_0000686,cat_009,sel_002034,37.0,317,16,3
prd_0000687,cat_003,sel_001209,136.56,2171,106,6
prd_0000688,cat_034,sel_001403,98.7,258,118,5
prd_0000689,cat_001,sel_000693,29.17,1109,99,3
prd_0000690,cat_029,sel_001778,53.58,4789,34,5
prd_0000691,cat_041,sel_000417,35.54,624,45,1
prd_0000692,cat_017,sel_000615,77.86,364,80,3
prd_0000693,cat_013,sel_001235,21.28,4025,26,4
prd_0000694,cat_023,sel_000987,112.84,462,100,6
prd_0000695,cat_033,sel_000615,23.28,367,102,2
prd_0000696,cat_009,sel_000503,74.93,269,103,3
prd_0000697,cat_009,sel_002140,93.14,457,74,5
prd_0000698,cat_023,sel_001521,63.54,760,112,2
prd_0000699,cat_039,sel_000962,32.56,840,59,4
prd_0000700,cat_011,sel_002102,17.47,418,49,5
prd_0000701,cat_013,sel_002047,10.46,2795,55,2
prd_0000702,cat_042,sel_000300,47.4,549,38,2
prd_0000703,cat_007,sel_001449,63.17,600,21,7
prd_0000704,cat_003,sel_000761,158.09,1497,62,5
prd_0000705,cat_023,sel_001385,64.23,482,81,4
prd_0000706,cat_001,sel_001794,25.77,499,95,3
prd_0000707,cat_007,sel_000026,138.04,519,67,4
prd_0000708,cat_024,sel_001321,135.99,179,118,6
prd_0000709,cat_025,sel_000741,74.91,489,115,5
prd_0000710,cat_019,sel_001367,117.22,887,26,4
prd_0000711,cat_013,sel_000297,18.15,8027,84,5
prd_0000712,cat_022,sel_002029,59.09,9003,80,2
prd_0000713,cat_024,sel_001396,40.99,627,116,1
prd_0000714,cat_033,sel_000544,17.87,331,102,6
prd_0000715,cat_032,sel_001945,64.57,456,25,4
prd_0000716,cat_025,sel_000104,60.21,409,32,7
prd_0000717,cat_037,sel_001526,144.24,296,85,7
prd_0000718,cat_034,sel_001287,176.53,374,38,7
prd_0000719,cat_005,sel_000108,11.97,416,99,7
prd_0000720,cat_040,sel_000633,49.6,298,70,5
prd_0000721,cat_037,sel_000220,40.54,956,77,1
prd_0000722,cat_011,sel_001823,43.07,813,103,5
prd_0000723,cat_001,sel_001770,23.96,585,77,3
prd_0000724,cat_023,sel_000251,65.78,726,75,6
prd_0000725,cat_016,sel_000295,81.56,699,27,2
prd_0000726,cat_031,sel_002196,34.25,415,104,7
prd_0000727,cat_019,sel_000521,141.34,1474,45,7
prd_0000728,cat_003,sel_000754,97.79,1021,40,4
prd_0000729,cat_009,sel_001716,43.38,260,79,7
prd_0000730,cat_037,sel_000165,45.47,650,24,3
prd_0000731,cat_002,sel_002356,13.49,795,62,4
prd_0000732,cat_030,sel_000064,168.88,2149,82,7
prd_0000733,cat_010,sel_002109,28.28,1117,104,5
prd_0000734,cat_016,sel_000911,75.64,656,34,2
prd_0000735,cat_019,sel_000393,43.55,398,95,2
prd_0000736,cat_009,sel_000962,114.6,445,98,4
prd_0000737,cat_024,sel_002422,65.06,646,68,5
prd_0000738,cat_027,sel_001353,20.15,3643,106,4
prd_0000739,cat_003,sel_000162,196.77,2751,77,1
prd_0000740,cat_013,sel_002342,48.88,6072,40,2
prd_0000741,cat_031,sel_000370,73.94,273,82,1
prd_0000742,cat_028,sel_000151,50.5,27572,78,6
prd_0000743,cat_020,sel_000126,43.25,2685,82,3
prd_0000744,cat_032,sel_002052,52.56,1244,27,3
prd_0000745,cat_004,sel_000402,505.82,9219,86,6
prd_0000746,cat_005,sel_000476,19.02,663,104,7
prd_0000747,cat_024,sel_002351,71.76,423,64,1
prd_0000748,cat_027,sel_001558,18.74,1301,65,7
prd_0000749,cat_033,sel_000726,8.41,320,23,3
prd_0000750,cat_007,sel_001510,93.41,529,45,6
prd_0000751,cat_019,sel_000615,99.98,797,115,5
prd_0000752,cat_025,sel_001271,64.33,782,110,1
prd_0000753,cat_008,sel_000839,58.26,308,11,3
prd_0000754,cat_019,sel_001562,121.04,701,82,3
prd_0000755,cat_024,sel_001915,55.55,964,11,1
prd_0000756,cat_008,sel_000878,42.87,775,83,3
prd_0000757,cat_013,sel_000370,20.03,3338,113,4
prd_0000758,cat_008,sel_000898,14.11,614,74,5
prd_0000759,cat_038,sel_001913,60.4,647,64,1
prd_0000760,cat_009,sel_001995,35.16,1206,38,5
prd_0000761,cat_005,sel_001991,18.96,1404,99,3
prd_0000762,cat_002,sel_002427,25.49,828,110,4
prd_0000763,cat_002,sel_002046,17.0,616,52,7
prd_0000764,cat_007,sel_002419,58.33,590,85,4
prd_0000765,cat_023,sel_001573,81.16,622,57,5
prd_0000766,cat_001,sel_000600,73.05,664,35,7
prd_0000767,cat_010,sel_001551,15.03,463,87,6
prd_0000768,cat_002,sel_000515,20.82,1605,74,3
prd_0000769,cat_014,sel_000245,50.67,403,65,2
prd_0000770,cat_002,sel_000748,15.48,1146,98,3
prd_0000771,cat_023,sel_000918,69.69,199,109,6
prd_0000772,cat_026,sel_001777,14.31,522,39,3
prd_0000773,cat_029,sel_000919,68.9,6753,86,2
prd_0000774,cat_008,sel_000012,31.52,672,58,1
prd_0000775,cat_036,sel_002280,9.69,500,67,7
prd_0000776,cat_026,sel_001517,29.72,1199,44,2
prd_0000777,cat_002,sel_000543,31.16,531,101,5
prd_0000778,cat_016,sel_000643,62.3,358,10,6
prd_0000779,cat_032,sel_000331,46.16,370,69,5
prd_0000780,cat_011,sel_002256,32.42,473,61,1
prd_0000781,cat_013,sel_000603,31.28,5745,42,2
prd_0000782,cat_024,sel_002342,128.36,943,47,1
prd_0000783,cat_002,sel_000669,22.19,328,23,4
prd_0000784,cat_040,sel_002017,26.95,402,28,7
prd_0000785,cat_006,sel_000031,105.32,352,48,1
prd_0000786,cat_001,sel_001244,20.84,520,21,4
prd_0000787,cat_001,sel_000940,29.66,970,79,3
prd_0000788,cat_014,sel_000839,24.63,653,71,5
prd_0000789,cat_037,sel_002472,41.55,789,117,1
prd_0000790,cat_034,sel_001798,96.95,871,110,5
prd_0000791,cat_039,sel_000651,26.55,447,92,1
prd_0000792,cat_019,sel_001895,60.41,316,66,3
prd_0000793,cat_016,sel_000338,62.31,447,78,2
prd_0000794,cat_013,sel_002297,16.75,6031,19,3
prd_0000795,cat_002,sel_001083,20.44,811,32,5
prd_0000796,cat_038,sel_000503,23.2,624,89,6
prd_0000797,cat_018,sel_000690,131.58,964,87,2
prd_0000798,cat_016,sel_000408,83.06,645,11,3
prd_0000799,cat_019,sel_002314,80.39,508,67,7
prd_0000800,cat_032,sel_000763,42.7,273,44,7
prd_0000801,cat_008,sel_000370,18.86,1132,91,4
prd_0000802,cat_028,sel_002017,34.44,28593,78,4
prd_0000803,cat_028,sel_000550,112.07,23938,50,4
prd_0000804,cat_034,sel_000260,57.98,569,111,7
prd_0000805,cat_001,sel_001678,34.99,1269,62,3
prd_0000806,cat_006,sel_000022,34.33,985,44,3
prd_0000807,cat_017,sel_002069,52.84,501,67,4
prd_0000808,cat_034,sel_001438,63.49,758,110,7
prd_0000809,cat_040,sel_000619,16.75,1108,49,2
prd_0000810,cat_023,sel_001211,62.69,713,37,1
prd_0000811,cat_008,sel_000667,67.3,637,73,3
prd_0000812,cat_007,sel_001363,208.2,210,40,4
prd_0000813,cat_024,sel_001465,77.55,1118,40,1
prd_0000814,cat_008,sel_001950,29.19,358,73,4
prd_0000815,cat_021,sel_001197,16.63,784,18,3
prd_0000816,cat_034,sel_001993,41.27,243,109,5
prd_0000817,cat_013,sel_000197,37.73,2608,29,3
prd_0000818,cat_013,sel_002286,10.15,5100,86,1
prd_0000819,cat_002,sel_000489,15.38,1071,64,1
prd_0000820,cat_009,sel_002084,59.97,711,39,5
prd_0000821,cat_027,sel_001271,5.28,8335,17,5
prd_0000822,cat_013,sel_000287,11.19,3269,39,2
prd_0000823,cat_006,sel_000909,30.59,534,52,6
prd_0000824,cat_004,sel_002280,232.43,5898,22,4
prd_0000825,cat_004,sel_002081,352.33,11247,84,2
prd_0000826,cat_025,sel_001799,104.28,216,87,4
prd_0000827,cat_023,sel_000971,54.19,306,66,4
prd_0000828,cat_019,sel_001514,58.42,822,30,1
prd_0000829,cat_018,sel_000605,101.11,258,70,7
prd_0000830,cat_006,sel_001625,38.88,271,95,3
prd_0000831,cat_018,sel_000664,128.78,249,89,7
prd_0000832,cat_002,sel_002060,22.94,884,50,3
prd_0000833,cat_039,sel_001765,5.82,1361,23,2
prd_0000834,cat_002,sel_000989,25.0,577,60,2
prd_0000835,cat_015,sel_001655,32.38,961,39,2
prd_0000836,cat_001,sel_000810,27.33,335,94,5
prd_0000837,cat_032,sel_000410,76.75,1109,56,2
prd_0000838,cat_006,sel_000610,25.01,419,86,1
prd_0000839,cat_039,sel_000688,11.25,837,39,5
prd_0000840,cat_002,sel_000589,18.16,591,32,5
prd_0000841,cat_034,sel_001699,27.24,229,58,6
prd_0000842,cat_024,sel_001846,63.36,385,92,4
prd_0000843,cat_009,sel_001171,81.83,653,108,2
prd_0000844,cat_007,sel_002464,104.54,237,105,7
prd_0000845,cat_012,sel_002220,46.73,695,22,5
prd_0000846,cat_034,sel_000250,69.72,295,82,7
prd_0000847,cat_036,sel_001183,21.14,786,42,5
prd_0000848,cat_007,sel_002260,70.29,303,33,3
prd_0000849,cat_012,sel_000568,49.99,748,105,1
prd_0000850,cat_009,sel_000966,27.83,902,19,5
prd_0000851,cat_005,sel_002355,34.48,551,72,1
prd_0000852,cat_024,sel_001970,50.0,576,95,6
prd_0000853,cat_012,sel_002069,57.97,1261,116,1
prd_0000854,cat_008,sel_002193,36.44,405,61,2
prd_0000855,cat_036,sel_000454,15.25,459,28,4
prd_0000856,cat_031,sel_001749,87.84,826,58,7
prd_0000857,cat_032,sel_002017,73.44,741,93,2
prd_0000858,cat_002,sel_000588,9.25,531,67,3
prd_0000859,cat_039,sel_000122,19.15,326,102,3
prd_0000860,cat_022,sel_000475,131.07,8135,84,1
prd_0000861,cat_019,sel_001849,28.31,323,115,7
prd_0000862,cat_001,sel_001735,9.37,1874,78,4
prd_0000863,cat_038,sel_002222,45.15,330,27,3
prd_0000864,cat_020,sel_000793,38.81,2877,17,6
prd_0000865,cat_034,sel_001560,48.41,711,68,3
prd_0000866,cat_024,sel_000071,38.6,789,114,7
prd_0000867,cat_032,sel_002328,42.72,368,54,6
prd_0000868,cat_027,sel_001424,11.39,8157,15,1
prd_0000869,cat_039,sel_001880,32.67,707,76,7
prd_0000870,cat_008,sel_000721,38.11,530,76,2
prd_0000871,cat_007,sel_000235,125.03,727,18,5
prd_0000872,cat_028,sel_000174,26.41,54956,79,1
prd_0000873,cat_019,sel_002018,54.21,1341,62,6
prd_0000874,cat_023,sel_000400,77.67,660,27,7
prd_0000875,cat_028,sel_002042,69.23,15865,13,2
prd_0000876,cat_021,sel_000670,22.6,1065,75,2
prd_0000877,cat_032,sel_001387,36.03,295,44,2
prd_0000878,cat_011,sel_000665,15.71,435,33,1
prd_0000879,cat_035,sel_000142,17.32,611,100,7
prd_0000880,cat_004,sel_001392,830.51,16693,41,4
prd_0000881,cat_024,sel_000933,80.24,1053,61,7
prd_0000882,cat_037,sel_001110,86.12,212,73,1
prd_0000883,cat_009,sel_001545,31.73,596,103,3
prd_0000884,cat_011,sel_000783,10.75,755,109,6
prd_0000885,cat_011,sel_001441,17.03,147,16,6
prd_0000886,cat_022,sel_001653,198.56,6272,42,5
prd_0000887,cat_014,sel_000252,59.16,2349,87,2
prd_0000888,cat_004,sel_000885,292.31,22081,85,2
prd_0000889,cat_037,sel_000254,60.52,699,16,1
prd_0000890,cat_007,sel_000020,39.94,523,41,7
prd_0000891,cat_019,sel_000145,87.54,674,27,5
prd_0000892,cat_023,sel_001523,65.15,1294,29,5
prd_0000893,cat_002,sel_000243,22.91,504,98,4
prd_0000894,cat_004,sel_002159,336.21,27244,119,4
prd_0000895,cat_040,sel_001917,12.35,756,12,1
prd_0000896,cat_025,sel_000028,72.68,1353,106,2
prd_0000897,cat_002,sel_001469,10.49,1034,51,3
prd_0000898,cat_032,sel_000031,49.78,659,101,3
prd_0000899,cat_019,sel_000294,69.91,638,112,5
prd_0000900,cat_003,sel_002466,267.07,1282,60,3
prd_0000901,cat_025,sel_001170,44.46,977,27,3
prd_0000902,cat_018,sel_000073,58.73,446,29,2
prd_0000903,cat_007,sel_002109,72.62,635,114,1
prd_0000904,cat_037,sel_002280,111.26,544,95,6
prd_0000905,cat_010,sel_001407,11.34,306,31,7
prd_0000906,cat_010,sel_001771,59.24,669,103,6
prd_0000907,cat_009,sel_001977,50.91,279,39,7
prd_0000908,cat_032,sel_001829,27.0,479,18,5
prd_0000909,cat_028,sel_001271,47.85,41878,80,7
prd_0000910,cat_038,sel_002071,47.07,652,70,3
prd_0000911,cat_008,sel_001349,20.25,647,10,5
prd_0000912,cat_032,sel_000664,18.87,389,70,3
prd_0000913,cat_022,sel_000014,165.86,8447,87,7
prd_0000914,cat_011,sel_000905,14.57,385,50,6
prd_0000915,cat_002,sel_000237,15.72,854,109,6
prd_0000916,cat_034,sel_000175,113.23,1148,52,1
prd_0000917,cat_009,sel_001201,57.35,279,49,4
prd_0000918,cat_024,sel_002351,34.55,489,85,5
prd_0000919,cat_021,sel_000288,40.93,1558,76,4
prd_0000920,cat_001,sel_000692,47.43,687,112,4
prd_0000921,cat_042,sel_002065,68.94,374,49,5
prd_0000922,cat_033,sel_001036,13.22,335,23,2
prd_0000923,cat_017,sel_001915,27.42,584,86,2
prd_0000924,cat_025,sel_001392,43.77,453,115,7
prd_0000925,cat_017,sel_001549,55.73,557,67,1
prd_0000926,cat_031,sel_000425,93.28,937,74,7
prd_0000927,cat_005,sel_000888,12.68,267,65,7
prd_0000928,cat_016,sel_001560,61.13,566,49,4
prd_0000929,cat_011,sel_000071,29.68,446,15,4
prd_0000930,cat_016,sel_000498,67.34,607,119,7
prd_0000931,cat_016,sel_000989,177.03,447,82,1
prd_0000932,cat_005,sel_001688,16.7,332,97,6
prd_0000933,cat_041,sel_001308,62.71,730,65,7
prd_0000934,cat_001,sel_001794,28.9,2398,53,3
prd_0000935,cat_001,sel_001806,33.44,570,45,6
prd_0000936,cat_013,sel_000086,18.15,2782,34,4
prd_0000937,cat_023,sel_002250,69.47,416,62,5
prd_0000938,cat_007,sel_002043,105.6,957,24,7
prd_0000939,cat_019,sel_000688,102.99,387,46,7
prd_0000940,cat_028,sel_001247,71.54,57455,115,3
prd_0000941,cat_004,sel_000769,141.57,6617,39,6
prd_0000942,cat_041,sel_002257,41.64,660,42,3
prd_0000943,cat_011,sel_000979,13.95,835,23,1
prd_0000944,cat_024,sel_001019,54.51,878,108,5
prd_0000945,cat_004,sel_002265,385.3,21203,34,6
prd_0000946,cat_028,sel_001542,121.22,34267,98,4
prd_0000947,cat_034,sel_000359,69.74,1068,24,1
prd_0000948,cat_004,sel_001571,762.0,9139,43,1
prd_0000949,cat_005,sel_002017,10.89,434,11,6
prd_0000950,cat_010,sel_000848,69.54,490,80,1
prd_0000951,cat_001,sel_001348,29.53,1259,91,2
prd_0000952,cat_041,sel_001573,40.73,757,106,2
prd_0000953,cat_023,sel_001311,136.12,843,20,3
prd_0000954,cat_023,sel_002498,54.86,548,101,2
prd_0000955,cat_040,sel_001297,33.88,902,53,6
prd_0000956,cat_034,sel_001609,70.49,276,21,4
prd_0000957,cat_033,sel_002017,14.62,489,81,1
prd_0000958,cat_011,sel_000357,10.32,538,46,6
prd_0000959,cat_011,sel_000122,38.25,473,87,7
prd_0000960,cat_010,sel_002422,66.77,510,53,2
prd_0000961,cat_012,sel_001823,36.37,788,18,1
prd_0000962,cat_013,sel_001013,25.12,4506,101,7
prd_0000963,cat_005,sel_000049,18.89,1089,106,1
prd_0000964,cat_012,sel_000436,38.48,211,73,5
prd_0000965,cat_016,sel_000030,126.36,1262,19,1
prd_0000966,cat_011,sel_001020,14.15,433,63,1
